timestamp,stock_symbol,trade_volume,order_book_depth,anonymized_trader_id
2021-01-24 02:13:09.653746944-05:00,GME,157403,1574,cluster-3b8a
2021-01-24 02:37:00.017754880-05:00,GME,395585,3955,user-p8s6
2021-01-24 02:49:50.989050880-05:00,GME,423424,4234,user-p8s6
2021-01-24 02:51:27.907904-05:00,GME,255322,2553,cluster-9f4e
2021-01-24 02:58:20.014448384-05:00,GME,251034,2510,cluster-3b8a
2021-01-24 03:08:40.542165504-05:00,GME,249457,2494,user-p8s6
2021-01-24 03:57:25.564862464-05:00,GME,226933,2269,cluster-9f4e
2021-01-24 04:23:59.018130176-05:00,GME,215356,2153,cluster-3b8a
2021-01-24 04:26:05.006893568-05:00,GME,176583,1765,user-l6n7
2021-01-24 04:35:01.979841024-05:00,GME,262306,2623,cluster-9f4e
2021-01-24 05:02:02.977491200-05:00,GME,378833,3788,cluster-3b8a
2021-01-24 05:10:36.580170752-05:00,GME,295742,2957,user-m7o5
2021-01-24 05:39:38.094279680-05:00,GME,312570,3125,user-h3i8
2021-01-24 05:48:58.783961856-05:00,GME,97620,976,cluster-7a2b
2021-01-24 06:05:26.367155456-05:00,GME,277912,2779,user-m7o5
2021-01-24 06:15:22.439148288-05:00,GME,333706,3337,cluster-3b8a
2021-01-24 06:16:40.233518080-05:00,GME,210258,2102,cluster-1c5d
2021-01-24 06:24:09.628341248-05:00,GME,360536,3605,cluster-1c5d
2021-01-24 06:35:26.441373184-05:00,GME,319342,3193,user-2c4e
2021-01-24 06:38:08.937056768-05:00,GME,490216,4902,user-p8s6
2021-01-24 07:10:25.382234624-05:00,GME,341800,3418,user-j1k9
2021-01-24 07:11:12.703357696-05:00,GME,362989,3629,cluster-1c5d
2021-01-24 07:25:16.936227840-05:00,GME,401620,4016,user-j1k9
2021-01-24 07:55:45.599263744-05:00,GME,195869,1958,cluster-9f4e
2021-01-24 08:17:54.194461440-05:00,GME,364367,3643,cluster-7a2b
2021-01-24 08:18:01.503253248-05:00,GME,325672,3256,user-2c4e
2021-01-24 08:25:31.499764736-05:00,GME,142591,1425,user-m7o5
2021-01-24 08:35:07.017973760-05:00,GME,226876,2268,cluster-1c5d
2021-01-24 08:47:53.462693376-05:00,GME,208047,2080,cluster-7a2b
2021-01-24 08:48:24.168614656-05:00,GME,364705,3647,cluster-3b8a
2021-01-24 09:02:55.142658816-05:00,GME,412443,4124,user-p8s6
2021-01-24 09:29:35.972277504-05:00,GME,316979,3169,user-m7o5
2021-01-24 09:31:54.013162496-05:00,GME,368170,3681,cluster-1c5d
2021-01-24 09:36:17.191467776-05:00,GME,351102,3511,cluster-9f4e
2021-01-24 10:02:14.386353408-05:00,GME,325255,3252,user-m7o5
2021-01-24 10:09:13.033223680-05:00,GME,425936,4259,cluster-7a2b
2021-01-24 10:13:03.637979648-05:00,GME,373805,3738,user-l6n7
2021-01-24 10:40:46.506388480-05:00,GME,245767,2457,user-e1g3
2021-01-24 10:41:59.349125632-05:00,GME,319615,3196,user-j1k9
2021-01-24 10:45:50.017726208-05:00,GME,202363,2023,cluster-9f4e
2021-01-24 11:01:02.639903232-05:00,GME,276804,2768,user-m7o5
2021-01-24 11:25:31.569870848-05:00,GME,201039,2010,user-2c4e
2021-01-24 11:35:43.357755136-05:00,GME,256767,2567,user-p8s6
2021-01-24 11:41:33.545086976-05:00,GME,238068,2380,user-j1k9
2021-01-24 11:46:03.722319872-05:00,GME,271926,2719,user-2c4e
2021-01-24 11:48:32.756069376-05:00,GME,274576,2745,cluster-3b8a
2021-01-24 11:56:32.265538048-05:00,GME,206301,2063,cluster-1c5d
2021-01-24 12:06:28.110272768-05:00,GME,291652,2916,user-e1g3
2021-01-24 12:14:16.172536832-05:00,GME,391149,3911,user-2c4e
2021-01-24 12:29:48.316381184-05:00,GME,304401,3044,cluster-1c5d
2021-01-24 12:34:32.389206784-05:00,GME,326130,3261,user-j1k9
2021-01-24 13:36:37.992516352-05:00,GME,94212,942,user-2c4e
2021-01-24 13:43:36.951919360-05:00,GME,318203,3182,user-2c4e
2021-01-24 13:48:45.430864128-05:00,GME,279391,2793,user-j1k9
2021-01-24 14:02:53.477764864-05:00,GME,357930,3579,cluster-1c5d
2021-01-24 14:04:56.868105216-05:00,GME,296480,2964,user-h3i8
2021-01-24 14:12:01.790638848-05:00,GME,335670,3356,user-h3i8
2021-01-24 14:21:07.347177984-05:00,GME,237137,2371,cluster-1c5d
2021-01-24 14:43:16.901612032-05:00,GME,292870,2928,cluster-7a2b
2021-01-24 14:54:47.487503104-05:00,GME,235773,2357,cluster-9f4e
2021-01-24 14:57:08.105496064-05:00,GME,291136,2911,cluster-1c5d
2021-01-24 15:33:29.038380800-05:00,GME,474538,4745,user-l6n7
2021-01-24 15:35:44.685172224-05:00,GME,320692,3206,user-m7o5
2021-01-24 15:49:37.945622784-05:00,GME,346605,3466,user-h3i8
2021-01-24 16:02:34.832299008-05:00,GME,363163,3631,cluster-7a2b
2021-01-24 16:15:26.164329216-05:00,GME,305529,3055,cluster-3b8a
2021-01-24 16:21:24.977024256-05:00,GME,318885,3188,cluster-9f4e
2021-01-24 16:47:50.666676736-05:00,GME,249810,2498,user-2c4e
2021-01-24 16:48:17.057682944-05:00,GME,315158,3151,user-j1k9
2021-01-24 17:06:20.933925632-05:00,GME,322317,3223,user-m7o5
2021-01-24 17:17:55.908407040-05:00,GME,427295,4272,cluster-3b8a
2021-01-24 17:31:00.231442176-05:00,GME,388190,3881,user-d9f2
2021-01-24 17:55:19.340108800-05:00,GME,216227,2162,user-h3i8
2021-01-24 18:08:35.204087040-05:00,GME,355466,3554,cluster-3b8a
2021-01-24 18:11:44.840130304-05:00,GME,203921,2039,cluster-9f4e
2021-01-24 18:45:19.711546112-05:00,GME,255546,2555,cluster-7a2b
2021-01-24 18:56:35.606146560-05:00,GME,79074,790,cluster-3b8a
2021-01-24 18:56:57.881396224-05:00,GME,351815,3518,cluster-7a2b
2021-01-24 18:58:10.980467712-05:00,GME,274827,2748,user-j1k9
2021-01-24 19:03:24.193358592-05:00,GME,207906,2079,user-l6n7
2021-01-24 19:18:30.209692416-05:00,GME,228130,2281,cluster-1c5d
2021-01-24 19:21:59.775301888-05:00,GME,371964,3719,user-j1k9
2021-01-24 19:28:18.114759168-05:00,GME,353913,3539,user-2c4e
2021-01-24 19:50:42.746116096-05:00,GME,524335,5243,cluster-3b8a
2021-01-24 20:29:25.306197248-05:00,GME,341539,3415,cluster-1c5d
2021-01-24 21:39:59.518599168-05:00,GME,318123,3181,cluster-9f4e
2021-01-24 21:49:32.970439424-05:00,GME,300044,3000,user-l6n7
2021-01-24 22:09:47.624338688-05:00,GME,338409,3384,cluster-3b8a
2021-01-24 22:17:13.940025088-05:00,GME,330206,3302,cluster-7a2b
2021-01-24 22:17:59.966322432-05:00,GME,336101,3361,user-p8s6
2021-01-24 22:27:44.333796352-05:00,GME,400390,4003,cluster-3b8a
2021-01-24 22:50:09.376014848-05:00,GME,387143,3871,cluster-1c5d
2021-01-24 23:01:40.055694080-05:00,GME,355434,3554,user-2c4e
2021-01-24 23:05:54.345729280-05:00,GME,368512,3685,cluster-1c5d
2021-01-24 23:06:08.767082752-05:00,GME,348485,3484,user-h3i8
2021-01-24 23:22:37.616795904-05:00,GME,425014,4250,user-2c4e
2021-01-24 23:27:55.659836928-05:00,GME,350071,3500,cluster-3b8a
2021-01-24 23:40:36.788836096-05:00,GME,404529,4045,user-l6n7
2021-01-24 23:49:33.171655936-05:00,GME,320485,3204,user-l6n7
2021-01-24 23:53:16.297398016-05:00,GME,306393,3063,user-m7o5
2021-01-25 00:08:11.041389824-05:00,GME,322970,3229,cluster-1c5d
2021-01-25 00:11:46.383524352-05:00,GME,274290,2742,user-m7o5
2021-01-25 00:17:40.272753152-05:00,GME,290256,2902,cluster-1c5d
2021-01-25 00:22:01.527336448-05:00,GME,296474,2964,user-p8s6
2021-01-25 00:23:13.489205504-05:00,GME,246909,2469,cluster-9f4e
2021-01-25 00:29:33.155748608-05:00,GME,310191,3101,cluster-1c5d
2021-01-25 00:37:59.766077440-05:00,GME,444721,4447,cluster-1c5d
2021-01-25 00:49:11.375262720-05:00,GME,276613,2766,user-h3i8
2021-01-25 00:58:05.515344640-05:00,GME,182165,1821,cluster-3b8a
2021-01-25 01:19:19.328134400-05:00,GME,446672,4466,cluster-1c5d
2021-01-25 01:56:21.210991872-05:00,GME,313656,3136,cluster-9f4e
2021-01-25 02:15:19.053566464-05:00,GME,285213,2852,user-e1g3
2021-01-25 02:30:44.356532736-05:00,GME,448950,4489,user-p8s6
2021-01-25 02:36:51.264142592-05:00,GME,403236,4032,cluster-3b8a
2021-01-25 02:53:56.412239872-05:00,GME,441576,4415,user-h3i8
2021-01-25 03:29:26.462295296-05:00,GME,287689,2876,user-j1k9
2021-01-25 03:36:27.768865536-05:00,GME,183574,1835,user-2c4e
2021-01-25 03:39:40.609447680-05:00,GME,271173,2711,user-l6n7
2021-01-25 03:44:36.529842944-05:00,GME,321350,3213,user-2c4e
2021-01-25 04:00:49.776227840-05:00,GME,289681,2896,cluster-3b8a
2021-01-25 04:36:29.801255680-05:00,GME,259097,2590,cluster-3b8a
2021-01-25 04:47:00.206641408-05:00,GME,368070,3680,user-m7o5
2021-01-25 04:52:33.139841792-05:00,GME,327133,3271,cluster-9f4e
2021-01-25 05:05:04.023840512-05:00,GME,309583,3095,user-h3i8
2021-01-25 05:07:34.651448320-05:00,GME,418202,4182,user-l6n7
2021-01-25 05:33:36.013543936-05:00,GME,372149,3721,user-d9f2
2021-01-25 05:38:54.616375552-05:00,GME,356919,3569,user-e1g3
2021-01-25 05:49:58.336695296-05:00,GME,303423,3034,user-2c4e
2021-01-25 06:04:58.587397632-05:00,GME,437935,4379,user-p8s6
2021-01-25 06:07:10.183273472-05:00,GME,328954,3289,user-j1k9
2021-01-25 06:17:13.064490752-05:00,GME,301236,3012,user-d9f2
2021-01-25 06:19:47.106891776-05:00,GME,316879,3168,cluster-9f4e
2021-01-25 07:11:28.728324864-05:00,GME,235136,2351,cluster-7a2b
2021-01-25 07:30:07.267656960-05:00,GME,413188,4131,user-e1g3
2021-01-25 07:36:43.432113152-05:00,GME,314437,3144,user-m7o5
2021-01-25 08:10:57.953139712-05:00,GME,421273,4212,cluster-3b8a
2021-01-25 08:35:40.335666688-05:00,GME,384948,3849,user-2c4e
2021-01-25 08:47:35.056937216-05:00,GME,415417,4154,user-e1g3
2021-01-25 08:51:28.573023488-05:00,GME,322302,3223,user-d9f2
2021-01-25 08:52:27.350237696-05:00,GME,226829,2268,cluster-9f4e
2021-01-25 09:09:43.227345920-05:00,GME,267124,2671,user-l6n7
2021-01-25 09:29:19.882899200-05:00,GME,217230,2172,cluster-1c5d
2021-01-25 09:32:33.218463488-05:00,GME,220965,2209,cluster-9f4e
2021-01-25 09:34:26.194858240-05:00,GME,257877,2578,user-j1k9
2021-01-25 09:37:14.186149632-05:00,GME,265004,2650,cluster-9f4e
2021-01-25 09:39:41.476665088-05:00,GME,279270,2792,user-l6n7
2021-01-25 09:39:52.013672192-05:00,GME,318206,3182,cluster-3b8a
2021-01-25 11:05:01.500540160-05:00,GME,405708,4057,cluster-3b8a
2021-01-25 11:31:39.221083904-05:00,GME,246268,2462,user-d9f2
2021-01-25 11:34:28.703107584-05:00,GME,248042,2480,cluster-1c5d
2021-01-25 12:04:55.481919232-05:00,GME,341265,3412,user-e1g3
2021-01-25 12:08:00.108685568-05:00,GME,308514,3085,user-2c4e
2021-01-25 12:41:17.192910592-05:00,GME,222316,2223,user-2c4e
2021-01-25 12:56:06.218709248-05:00,GME,269477,2694,user-j1k9
2021-01-25 13:58:42.288395008-05:00,GME,315769,3157,user-p8s6
2021-01-25 14:06:09.560525312-05:00,GME,206776,2067,cluster-1c5d
2021-01-25 14:16:55.073677312-05:00,GME,193724,1937,cluster-3b8a
2021-01-25 14:22:57.905507328-05:00,GME,230056,2300,user-2c4e
2021-01-25 14:31:38.602861056-05:00,GME,170231,1702,user-2c4e
2021-01-25 14:40:40.775004416-05:00,GME,417330,4173,cluster-1c5d
2021-01-25 14:43:05.911742720-05:00,GME,183401,1834,cluster-1c5d
2021-01-25 14:45:29.118794240-05:00,GME,126608,1266,user-d9f2
2021-01-25 14:45:49.475866112-05:00,GME,259031,2590,user-d9f2
2021-01-25 14:55:33.609803520-05:00,GME,382715,3827,cluster-1c5d
2021-01-25 15:09:02.627037696-05:00,GME,246611,2466,user-l6n7
2021-01-25 15:17:37.385518336-05:00,GME,328939,3289,cluster-1c5d
2021-01-25 15:40:19.553511168-05:00,GME,391260,3912,cluster-1c5d
2021-01-25 15:45:11.080314880-05:00,GME,259001,2590,cluster-1c5d
2021-01-25 16:23:23.398110208-05:00,GME,273815,2738,user-e1g3
2021-01-25 16:28:35.791195904-05:00,GME,306000,3060,user-j1k9
2021-01-25 16:30:48.147580160-05:00,GME,268142,2681,user-m7o5
2021-01-25 16:34:18.414851584-05:00,GME,270340,2703,user-e1g3
2021-01-25 16:51:40.605657088-05:00,GME,225900,2259,cluster-9f4e
2021-01-25 17:52:03.763833344-05:00,GME,289961,2899,user-l6n7
2021-01-25 17:54:25.698445568-05:00,GME,280900,2809,user-p8s6
2021-01-25 17:58:57.859434240-05:00,GME,277848,2778,cluster-7a2b
2021-01-25 18:16:59.842933504-05:00,GME,438839,4388,user-2c4e
2021-01-25 18:35:12.117022976-05:00,GME,214318,2143,cluster-7a2b
2021-01-25 18:55:16.423559936-05:00,GME,335669,3356,user-p8s6
2021-01-25 18:59:15.614419968-05:00,GME,207393,2073,user-e1g3
2021-01-25 19:02:30.025681408-05:00,GME,296520,2965,cluster-9f4e
2021-01-25 19:04:41.360615680-05:00,GME,337193,3371,user-j1k9
2021-01-25 19:09:06.355483904-05:00,GME,321531,3215,user-p8s6
2021-01-25 19:13:55.067954688-05:00,GME,368628,3686,user-d9f2
2021-01-25 19:19:15.874759680-05:00,GME,279361,2793,user-d9f2
2021-01-25 19:26:08.686486784-05:00,GME,415273,4152,user-2c4e
2021-01-25 19:41:00.202804992-05:00,GME,373839,3738,cluster-7a2b
2021-01-25 20:05:34.268998144-05:00,GME,251588,2515,user-2c4e
2021-01-25 20:22:21.200400128-05:00,GME,367993,3679,cluster-7a2b
2021-01-25 20:22:40.405513728-05:00,GME,365015,3650,user-2c4e
2021-01-25 21:19:10.342608896-05:00,GME,361585,3615,user-e1g3
2021-01-25 21:25:15.892508160-05:00,GME,353309,3533,cluster-9f4e
2021-01-25 21:31:38.589087488-05:00,GME,425535,4255,user-p8s6
2021-01-25 21:42:00.379475200-05:00,GME,300683,3006,user-h3i8
2021-01-25 21:54:43.177550848-05:00,GME,247311,2473,user-l6n7
2021-01-25 22:01:52.126255616-05:00,GME,290161,2901,cluster-9f4e
2021-01-25 22:06:10.503009024-05:00,GME,340091,3400,user-d9f2
2021-01-25 22:11:19.712290048-05:00,GME,248161,2481,cluster-1c5d
2021-01-25 22:25:12.805860608-05:00,GME,345782,3457,user-m7o5
2021-01-25 22:34:01.181524992-05:00,GME,326234,3262,user-p8s6
2021-01-25 22:37:42.418097920-05:00,GME,292186,2921,cluster-9f4e
2021-01-25 22:42:01.688049920-05:00,GME,378996,3789,user-p8s6
2021-01-25 22:46:09.893371392-05:00,GME,121331,1213,cluster-9f4e
2021-01-25 22:47:34.622785280-05:00,GME,198120,1981,user-h3i8
2021-01-25 22:48:32.804848384-05:00,GME,292151,2921,cluster-9f4e
2021-01-25 22:59:38.086059264-05:00,GME,322808,3228,user-l6n7
2021-01-25 23:14:44.141303552-05:00,GME,295470,2954,cluster-9f4e
2021-01-26 00:22:00.054175488-05:00,GME,329962,3299,cluster-1c5d
2021-01-26 00:35:06.742569472-05:00,GME,318737,3187,cluster-3b8a
2021-01-26 00:54:50.644257024-05:00,GME,276721,2767,user-h3i8
2021-01-26 01:00:52.051836928-05:00,GME,226370,2263,user-2c4e
2021-01-26 01:16:55.409529088-05:00,GME,267186,2671,cluster-1c5d
2021-01-26 01:46:05.547282688-05:00,GME,304541,3045,user-d9f2
2021-01-26 03:04:10.635961344-05:00,GME,303930,3039,cluster-9f4e
2021-01-26 03:05:48.581884672-05:00,GME,363020,3630,cluster-9f4e
2021-01-26 03:07:29.703712768-05:00,GME,284717,2847,cluster-1c5d
2021-01-26 03:32:15.570757888-05:00,GME,298961,2989,cluster-9f4e
2021-01-26 03:45:14.923945216-05:00,GME,411677,4116,cluster-1c5d
2021-01-26 04:01:33.709688064-05:00,GME,368329,3683,user-2c4e
2021-01-26 04:48:54.610060544-05:00,GME,225911,2259,user-d9f2
2021-01-26 05:44:25.774367744-05:00,GME,207953,2079,user-d9f2
2021-01-26 05:59:00.364204288-05:00,GME,307129,3071,user-j1k9
2021-01-26 06:04:10.589224448-05:00,GME,332294,3322,user-e1g3
2021-01-26 06:15:34.413261824-05:00,GME,165842,1658,cluster-1c5d
2021-01-26 06:18:34.700373760-05:00,GME,251609,2516,cluster-1c5d
2021-01-26 06:28:13.276459776-05:00,GME,314541,3145,user-l6n7
2021-01-26 07:02:42.803061760-05:00,GME,227297,2272,cluster-9f4e
2021-01-26 07:14:00.752392448-05:00,GME,174602,1746,user-d9f2
2021-01-26 07:22:20.988587776-05:00,GME,283023,2830,cluster-1c5d
2021-01-26 07:23:19.102322176-05:00,GME,360057,3600,cluster-7a2b
2021-01-26 07:26:14.147917824-05:00,GME,428362,4283,user-l6n7
2021-01-26 07:30:00.495246080-05:00,GME,468634,4686,cluster-1c5d
2021-01-26 07:33:13.966827008-05:00,GME,2094732,20947,cluster-1c5d
2021-01-26 07:36:15.905191424-05:00,GME,379147,3791,user-e1g3
2021-01-26 07:38:48.841410560-05:00,GME,356264,3562,cluster-3b8a
2021-01-26 08:01:04.504292608-05:00,GME,258607,2586,cluster-9f4e
2021-01-26 08:06:17.024834048-05:00,GME,332257,3322,user-2c4e
2021-01-26 09:14:25.553109248-05:00,GME,418745,4187,user-d9f2
2021-01-26 09:18:32.868875520-05:00,GME,458326,4583,user-l6n7
2021-01-26 09:21:25.769547520-05:00,GME,413042,4130,cluster-3b8a
2021-01-26 09:33:42.970322688-05:00,GME,235595,2355,cluster-3b8a
2021-01-26 10:13:36.172618240-05:00,GME,256066,2560,cluster-9f4e
2021-01-26 10:20:06.612524032-05:00,GME,320265,3202,cluster-1c5d
2021-01-26 10:25:12.914007296-05:00,GME,373948,3739,cluster-1c5d
2021-01-26 10:31:58.001392640-05:00,GME,333277,3332,user-m7o5
2021-01-26 11:29:22.723519232-05:00,GME,495595,4955,user-m7o5
2021-01-26 12:15:00.260252672-05:00,GME,196153,1961,user-p8s6
2021-01-26 12:21:03.193064960-05:00,GME,335770,3357,user-e1g3
2021-01-26 13:00:51.854136576-05:00,GME,195581,1955,cluster-1c5d
2021-01-26 13:19:30.839614464-05:00,GME,246445,2464,user-h3i8
2021-01-26 13:21:56.126837760-05:00,GME,263356,2633,cluster-7a2b
2021-01-26 13:50:25.958620672-05:00,GME,389979,3899,user-h3i8
2021-01-26 13:56:14.196181504-05:00,GME,282468,2824,user-2c4e
2021-01-26 14:04:25.875040512-05:00,GME,232102,2321,cluster-1c5d
2021-01-26 14:06:50.755516928-05:00,GME,222393,2223,user-2c4e
2021-01-26 14:24:02.679404288-05:00,GME,337823,3378,user-e1g3
2021-01-26 14:26:15.606635776-05:00,GME,404374,4043,user-l6n7
2021-01-26 14:55:00.368853760-05:00,GME,391631,3916,cluster-7a2b
2021-01-26 15:13:05.889779712-05:00,GME,272947,2729,user-e1g3
2021-01-26 15:31:11.063131904-05:00,GME,267396,2673,cluster-9f4e
2021-01-26 15:37:35.698358528-05:00,GME,238480,2384,user-h3i8
2021-01-26 15:47:09.241006336-05:00,GME,404469,4044,cluster-9f4e
2021-01-26 16:03:57.178825472-05:00,GME,180109,1801,user-m7o5
2021-01-26 16:14:23.762190592-05:00,GME,169877,1698,user-2c4e
2021-01-26 16:19:55.477400320-05:00,GME,404815,4048,user-p8s6
2021-01-26 16:45:53.876618752-05:00,GME,173053,1730,cluster-1c5d
2021-01-26 16:52:04.096103168-05:00,GME,262799,2627,user-e1g3
2021-01-26 16:52:09.337381632-05:00,GME,166428,1664,cluster-3b8a
2021-01-26 16:56:40.207525376-05:00,GME,343852,3438,cluster-3b8a
2021-01-26 17:19:37.008130816-05:00,GME,266313,2663,cluster-7a2b
2021-01-26 17:34:59.729332992-05:00,GME,249594,2495,user-m7o5
2021-01-26 18:07:56.986061056-05:00,GME,2077842,20778,user-2c4e
2021-01-26 18:13:49.684690944-05:00,GME,293797,2937,user-h3i8
2021-01-26 18:21:45.933020416-05:00,GME,416800,4168,cluster-1c5d
2021-01-26 18:23:03.667352064-05:00,GME,171170,1711,user-2c4e
2021-01-26 18:41:21.813798912-05:00,GME,305619,3056,cluster-9f4e
2021-01-26 18:46:27.706240768-05:00,GME,298090,2980,user-h3i8
2021-01-26 18:48:31.979100416-05:00,GME,185562,1855,cluster-3b8a
2021-01-26 19:15:34.991092736-05:00,GME,235033,2350,cluster-1c5d
2021-01-26 20:04:47.424241664-05:00,GME,396549,3965,user-d9f2
2021-01-26 20:16:42.311739904-05:00,GME,283552,2835,cluster-9f4e
2021-01-26 20:45:19.952950272-05:00,GME,166477,1664,cluster-1c5d
2021-01-26 20:59:36.492762112-05:00,GME,545047,5450,user-d9f2
2021-01-26 22:09:42.559284224-05:00,GME,494517,4945,cluster-1c5d
2021-01-26 22:10:44.433713408-05:00,GME,183806,1838,cluster-9f4e
2021-01-26 22:39:08.338354688-05:00,GME,246089,2460,user-l6n7
2021-01-26 22:39:14.371957760-05:00,GME,272133,2721,cluster-9f4e
2021-01-26 22:49:43.273758464-05:00,GME,93985,939,user-j1k9
2021-01-26 23:20:04.471080704-05:00,GME,375513,3755,cluster-7a2b
2021-01-26 23:22:18.626356736-05:00,GME,301122,3011,cluster-3b8a
2021-01-26 23:43:16.567214848-05:00,GME,293580,2935,cluster-1c5d
2021-01-26 23:49:10.767780096-05:00,GME,227258,2272,cluster-9f4e
2021-01-27 00:01:04.490179328-05:00,GME,64952,649,user-2c4e
2021-01-27 00:11:31.480670464-05:00,GME,224785,2247,cluster-3b8a
2021-01-27 00:13:06.046899968-05:00,GME,203464,2034,cluster-7a2b
2021-01-27 00:14:55.505113088-05:00,GME,368586,3685,cluster-1c5d
2021-01-27 00:39:14.765854720-05:00,GME,226900,2269,cluster-9f4e
2021-01-27 01:00:59.075098880-05:00,GME,456278,4562,cluster-3b8a
2021-01-27 01:04:01.366496-05:00,GME,371498,3714,cluster-1c5d
2021-01-27 01:12:10.828579840-05:00,GME,223386,2233,user-m7o5
2021-01-27 01:55:16.106042112-05:00,GME,333066,3330,user-j1k9
2021-01-27 01:55:43.985665792-05:00,GME,351830,3518,user-h3i8
2021-01-27 02:16:00.297749504-05:00,GME,105216,1052,cluster-3b8a
2021-01-27 02:24:40.253439488-05:00,GME,194847,1948,cluster-7a2b
2021-01-27 02:45:50.201889536-05:00,GME,204260,2042,cluster-9f4e
2021-01-27 03:58:54.978092800-05:00,GME,201123,2011,cluster-1c5d
2021-01-27 04:34:17.551594752-05:00,GME,376955,3769,cluster-7a2b
2021-01-27 04:37:05.101250560-05:00,GME,344542,3445,cluster-9f4e
2021-01-27 04:53:29.858927616-05:00,GME,532806,5328,cluster-3b8a
2021-01-27 04:54:46.495714048-05:00,GME,97049,970,cluster-1c5d
2021-01-27 04:56:44.301461760-05:00,GME,252232,2522,user-l6n7
2021-01-27 04:56:57.384600576-05:00,GME,308992,3089,user-l6n7
2021-01-27 04:59:54.362151936-05:00,GME,277692,2776,cluster-9f4e
2021-01-27 05:02:29.811016448-05:00,GME,314882,3148,cluster-7a2b
2021-01-27 05:38:00.253255680-05:00,GME,307358,3073,user-e1g3
2021-01-27 05:47:52.246434304-05:00,GME,265690,2656,user-j1k9
2021-01-27 05:51:51.252913664-05:00,GME,330053,3300,user-j1k9
2021-01-27 06:03:39.950155264-05:00,GME,347204,3472,user-p8s6
2021-01-27 06:06:20.736799488-05:00,GME,276208,2762,user-2c4e
2021-01-27 06:07:24.835835136-05:00,GME,275342,2753,cluster-9f4e
2021-01-27 06:16:52.816009216-05:00,GME,449539,4495,user-m7o5
2021-01-27 06:38:32.120148992-05:00,GME,432047,4320,cluster-1c5d
2021-01-27 07:13:44.727415808-05:00,GME,313436,3134,user-e1g3
2021-01-27 07:42:09.864731392-05:00,GME,186336,1863,cluster-9f4e
2021-01-27 08:01:44.312745728-05:00,GME,377255,3772,cluster-1c5d
2021-01-27 08:44:56.193098240-05:00,GME,316374,3163,user-h3i8
2021-01-27 08:51:16.939611392-05:00,GME,449523,4495,user-2c4e
2021-01-27 09:01:27.120854528-05:00,GME,251905,2519,cluster-3b8a
2021-01-27 09:03:44.599657984-05:00,GME,316863,3168,cluster-3b8a
2021-01-27 09:04:27.393830144-05:00,GME,317067,3170,cluster-9f4e
2021-01-27 09:16:53.715902720-05:00,GME,224923,2249,user-p8s6
2021-01-27 09:45:58.138320384-05:00,GME,363930,3639,cluster-1c5d
2021-01-27 10:32:56.566243328-05:00,GME,281722,2817,cluster-3b8a
2021-01-27 10:57:13.481244160-05:00,GME,292442,2924,cluster-3b8a
2021-01-27 11:58:52.809861632-05:00,GME,198379,1983,user-j1k9
2021-01-27 12:04:03.624991488-05:00,GME,303171,3031,cluster-3b8a
2021-01-27 12:25:35.242346240-05:00,GME,191823,1918,user-l6n7
2021-01-27 12:26:16.242092288-05:00,GME,312058,3120,user-l6n7
2021-01-27 12:43:52.426792192-05:00,GME,372196,3721,user-h3i8
2021-01-27 12:57:45.904436480-05:00,GME,421803,4218,user-d9f2
2021-01-27 13:09:32.881703680-05:00,GME,450664,4506,cluster-1c5d
2021-01-27 13:29:03.606441216-05:00,GME,318946,3189,cluster-3b8a
2021-01-27 13:33:23.423169536-05:00,GME,281305,2813,user-h3i8
2021-01-27 13:39:39.718412800-05:00,GME,304858,3048,cluster-9f4e
2021-01-27 14:33:25.719115008-05:00,GME,326571,3265,cluster-1c5d
2021-01-27 15:26:26.520686848-05:00,GME,327265,3272,user-j1k9
2021-01-27 15:32:34.283265536-05:00,GME,158393,1583,user-l6n7
2021-01-27 15:36:38.496793344-05:00,GME,349920,3499,cluster-3b8a
2021-01-27 15:55:18.661453056-05:00,GME,271832,2718,user-d9f2
2021-01-27 15:56:12.201125120-05:00,GME,338627,3386,user-p8s6
2021-01-27 16:33:19.304283392-05:00,GME,207112,2071,cluster-1c5d
2021-01-27 16:39:04.013818624-05:00,GME,217943,2179,user-e1g3
2021-01-27 16:47:44.974310912-05:00,GME,459601,4596,user-p8s6
2021-01-27 17:31:17.512199168-05:00,GME,428001,4280,user-l6n7
2021-01-27 17:42:19.088624384-05:00,GME,106591,1065,cluster-3b8a
2021-01-27 18:24:17.345531392-05:00,GME,254561,2545,cluster-1c5d
2021-01-27 18:27:31.979782656-05:00,GME,297465,2974,user-e1g3
2021-01-27 18:42:52.502396416-05:00,GME,122282,1222,cluster-1c5d
2021-01-27 19:13:43.145877248-05:00,GME,261361,2613,user-2c4e
2021-01-27 19:29:03.579456256-05:00,GME,320346,3203,user-j1k9
2021-01-27 19:29:55.161694464-05:00,GME,311298,3112,user-p8s6
2021-01-27 19:41:50.296518912-05:00,GME,216195,2161,user-2c4e
2021-01-27 19:42:23.831952128-05:00,GME,419467,4194,cluster-7a2b
2021-01-27 19:42:31.832882176-05:00,GME,229241,2292,cluster-7a2b
2021-01-27 20:05:19.831873280-05:00,GME,368001,3680,cluster-3b8a
2021-01-27 20:09:25.291675136-05:00,GME,335419,3354,user-h3i8
2021-01-27 20:36:56.935997696-05:00,GME,197996,1979,cluster-9f4e
2021-01-27 21:09:55.692587776-05:00,GME,268795,2687,cluster-1c5d
