timestamp,stock_symbol,trade_volume,order_book_depth
2021-01-25 08:22:57.161993984-05:00,GME,269265,2692
2021-01-25 08:48:40.797574400-05:00,GME,462976,4629
2021-01-25 08:50:58.927577088-05:00,GME,401108,4011
2021-01-25 08:57:28.537248768-05:00,GME,268552,2685
2021-01-25 08:58:16.505569536-05:00,GME,244495,2444
2021-01-25 09:16:29.296812032-05:00,GME,187286,1872
2021-01-25 09:19:26.226259712-05:00,GME,144050,1440
2021-01-25 09:28:28.830648832-05:00,GME,263979,2639
2021-01-25 09:53:42.535531264-05:00,GME,283983,2839
2021-01-25 10:04:05.814831104-05:00,GME,397915,3979
2021-01-25 10:09:43.738095360-05:00,GME,371812,3718
2021-01-25 10:20:03.735125760-05:00,GME,216784,2167
2021-01-25 11:03:27.725059840-05:00,GME,467952,4679
2021-01-25 11:19:39.345125376-05:00,GME,324778,3247
2021-01-25 11:48:24.497852160-05:00,GME,260109,2601
2021-01-25 11:48:27.507458816-05:00,GME,360396,3603
2021-01-25 12:01:45.664093440-05:00,GME,243686,2436
2021-01-25 12:09:00.260513792-05:00,GME,109680,1096
2021-01-25 12:11:48.553676032-05:00,GME,333794,3337
2021-01-25 12:11:53.971081984-05:00,GME,299256,2992
2021-01-25 12:20:02.393636864-05:00,GME,246946,2469
2021-01-25 12:29:40.833250304-05:00,GME,209984,2099
2021-01-25 12:32:09.272278784-05:00,GME,249707,2497
2021-01-25 12:32:39.141787392-05:00,GME,303548,3035
2021-01-25 12:34:14.433919488-05:00,GME,301289,3012
2021-01-25 12:39:54.670271232-05:00,GME,328851,3288
2021-01-25 12:44:15.564256512-05:00,GME,270914,2709
2021-01-25 12:49:51.770069760-05:00,GME,262793,2627
2021-01-25 12:51:42.137129728-05:00,GME,239967,2399
2021-01-25 12:56:25.890774784-05:00,GME,349333,3493
2021-01-25 13:05:18.283579136-05:00,GME,441193,4411
2021-01-25 13:06:36.909015808-05:00,GME,325029,3250
2021-01-25 13:15:36.430236416-05:00,GME,442713,4427
2021-01-25 13:36:13.964765952-05:00,GME,307569,3075
2021-01-25 13:59:58.582577152-05:00,GME,354868,3548
2021-01-25 14:20:11.574048512-05:00,GME,245292,2452
2021-01-25 14:20:41.020880128-05:00,GME,252439,2524
2021-01-25 14:23:22.542172928-05:00,GME,315894,3158
2021-01-25 14:33:50.542860288-05:00,GME,452960,4529
2021-01-25 14:42:17.418449408-05:00,GME,299862,2998
2021-01-25 14:42:27.438347520-05:00,GME,196379,1963
2021-01-25 14:44:22.496317952-05:00,GME,278370,2783
2021-01-25 14:54:40.631530752-05:00,GME,237930,2379
2021-01-25 14:59:38.963550976-05:00,GME,461222,4612
2021-01-25 15:17:41.294826496-05:00,GME,396206,3962
2021-01-25 15:22:40.631788032-05:00,GME,364056,3640
2021-01-25 15:29:57.909474304-05:00,GME,238716,2387
2021-01-25 15:31:51.969172480-05:00,GME,232285,2322
2021-01-25 15:47:20.967158016-05:00,GME,321849,3218
2021-01-25 16:01:40.584129536-05:00,GME,324516,3245
2021-01-25 16:03:37.967500032-05:00,GME,391205,3912
2021-01-25 16:09:51.863479040-05:00,GME,298057,2980
2021-01-25 16:13:36.620220416-05:00,GME,352184,3521
2021-01-25 16:22:10.301842432-05:00,GME,253086,2530
2021-01-25 16:28:18.792343040-05:00,GME,368352,3683
2021-01-25 16:37:20.596479488-05:00,GME,298754,2987
2021-01-25 16:38:50.934907648-05:00,GME,319365,3193
2021-01-25 16:45:54.840471296-05:00,GME,220451,2204
2021-01-25 16:51:40.291701760-05:00,GME,390990,3909
2021-01-25 17:14:01.573711104-05:00,GME,192842,1928
2021-01-25 17:23:28.681857536-05:00,GME,435003,4350
2021-01-25 17:34:35.888554496-05:00,GME,185853,1858
2021-01-25 17:44:47.347622912-05:00,GME,266397,2663
2021-01-25 17:45:52.665022464-05:00,GME,312821,3128
2021-01-25 17:46:45.531081472-05:00,GME,321213,3212
2021-01-25 17:52:36.368826624-05:00,GME,274011,2740
2021-01-25 17:55:25.096529152-05:00,GME,365062,3650
2021-01-25 18:00:24.922889728-05:00,GME,215796,2157
2021-01-25 18:09:11.335734528-05:00,GME,256511,2565
2021-01-25 18:16:48.302360832-05:00,GME,338320,3383
2021-01-25 18:20:42.325466624-05:00,GME,239298,2392
2021-01-25 18:26:35.207319040-05:00,GME,338894,3388
2021-01-25 18:33:54.303566336-05:00,GME,375671,3756
2021-01-25 18:47:19.184803328-05:00,GME,221493,2214
2021-01-25 18:51:22.506769152-05:00,GME,353526,3535
2021-01-25 18:53:08.892719616-05:00,GME,313405,3134
2021-01-25 18:58:24.249498112-05:00,GME,366073,3660
2021-01-25 19:08:42.301790208-05:00,GME,181664,1816
2021-01-25 19:11:47.674730496-05:00,GME,332844,3328
2021-01-25 19:15:06.560931328-05:00,GME,238258,2382
2021-01-25 19:30:07.526041856-05:00,GME,410655,4106
2021-01-25 19:36:44.341180672-05:00,GME,282257,2822
2021-01-25 19:39:53.408203264-05:00,GME,359942,3599
2021-01-25 19:57:29.990684928-05:00,GME,353379,3533
2021-01-25 20:10:34.417189632-05:00,GME,354847,3548
2021-01-25 20:26:49.239943424-05:00,GME,253743,2537
2021-01-25 20:34:12.484414208-05:00,GME,371893,3718
2021-01-25 20:46:20.353069568-05:00,GME,373682,3736
2021-01-25 20:48:17.995850240-05:00,GME,417582,4175
2021-01-25 20:54:59.273312512-05:00,GME,507905,5079
2021-01-25 20:59:45.703220736-05:00,GME,386910,3869
2021-01-25 21:05:57.922891776-05:00,GME,317544,3175
2021-01-25 21:18:52.434210560-05:00,GME,390307,3903
2021-01-25 21:27:01.545275904-05:00,GME,287990,2879
2021-01-25 21:34:39.499419648-05:00,GME,366439,3664
2021-01-25 21:42:39.632458752-05:00,GME,357178,3571
2021-01-25 21:49:47.564143872-05:00,GME,255296,2552
2021-01-25 21:55:40.228545280-05:00,GME,344285,3442
2021-01-25 21:57:17.395920640-05:00,GME,342454,3424
2021-01-25 22:00:37.609480960-05:00,GME,297436,2974
2021-01-25 22:13:13.691114752-05:00,GME,408813,4088
2021-01-25 22:17:14.228374016-05:00,GME,295362,2953
2021-01-25 22:25:25.292693248-05:00,GME,284939,2849
2021-01-25 22:32:32.107191296-05:00,GME,280082,2800
2021-01-25 22:46:05.694653440-05:00,GME,196841,1968
2021-01-25 22:48:01.058335488-05:00,GME,247865,2478
2021-01-25 22:59:09.523816704-05:00,GME,251089,2510
2021-01-25 23:03:15.234877184-05:00,GME,343442,3434
2021-01-25 23:10:42.965364480-05:00,GME,316829,3168
2021-01-25 23:22:49.389283584-05:00,GME,333039,3330
2021-01-25 23:28:08.645663488-05:00,GME,343974,3439
2021-01-25 23:43:32.419711232-05:00,GME,232654,2326
2021-01-26 00:01:50.312131072-05:00,GME,458696,4586
2021-01-26 00:17:25.766767360-05:00,GME,347803,3478
2021-01-26 00:28:23.177961728-05:00,GME,267667,2676
2021-01-26 00:36:35.546291968-05:00,GME,249926,2499
2021-01-26 00:37:38.564006656-05:00,GME,316911,3169
2021-01-26 00:47:32.572474368-05:00,GME,216227,2162
2021-01-26 01:05:27.676186624-05:00,GME,204978,2049
2021-01-26 01:07:56.526817280-05:00,GME,295227,2952
2021-01-26 01:10:59.046061824-05:00,GME,293741,2937
2021-01-26 01:18:57.019996928-05:00,GME,176983,1769
2021-01-26 01:19:12.335388928-05:00,GME,375091,3750
2021-01-26 01:30:21.537666304-05:00,GME,409958,4099
2021-01-26 01:45:46.129886208-05:00,GME,340366,3403
2021-01-26 02:20:53.264887040-05:00,GME,293352,2933
2021-01-26 02:29:22.057960192-05:00,GME,236408,2364
2021-01-26 02:29:24.726245632-05:00,GME,242322,2423
2021-01-26 02:41:20.235488768-05:00,GME,329040,3290
2021-01-26 02:43:05.531674368-05:00,GME,295367,2953
2021-01-26 03:00:21.182415104-05:00,GME,300949,3009
2021-01-26 03:00:30.470040064-05:00,GME,208644,2086
2021-01-26 03:00:34.386486016-05:00,GME,317914,3179
2021-01-26 03:13:56.706755840-05:00,GME,239523,2395
2021-01-26 03:19:26.493682432-05:00,GME,234511,2345
2021-01-26 03:32:18.692008704-05:00,GME,266829,2668
2021-01-26 03:35:22.703795456-05:00,GME,221438,2214
2021-01-26 03:53:24.887925248-05:00,GME,290587,2905
2021-01-26 03:56:08.161549312-05:00,GME,308063,3080
2021-01-26 04:06:05.143243776-05:00,GME,393247,3932
2021-01-26 04:07:36.472523776-05:00,GME,429910,4299
2021-01-26 04:07:39.721694464-05:00,GME,285021,2850
2021-01-26 04:08:17.484820480-05:00,GME,369822,3698
2021-01-26 04:12:22.111778816-05:00,GME,178377,1783
2021-01-26 04:13:50.947036672-05:00,GME,347483,3474
2021-01-26 04:18:20.252410880-05:00,GME,533453,5334
2021-01-26 04:21:29.181778688-05:00,GME,277429,2774
2021-01-26 04:34:59.368037376-05:00,GME,363193,3631
2021-01-26 04:36:05.822846976-05:00,GME,283651,2836
2021-01-26 05:03:51.963046912-05:00,GME,285291,2852
2021-01-26 05:07:47.547866880-05:00,GME,333089,3330
2021-01-26 05:09:00.102265344-05:00,GME,288407,2884
2021-01-26 05:18:35.939865856-05:00,GME,280262,2802
2021-01-26 05:30:30.981336064-05:00,GME,271663,2716
2021-01-26 06:05:20.306780672-05:00,GME,246532,2465
2021-01-26 06:13:44.093831168-05:00,GME,202673,2026
2021-01-26 06:30:50.163370496-05:00,GME,282629,2826
2021-01-26 06:31:45.076630272-05:00,GME,312112,3121
2021-01-26 06:32:42.038291712-05:00,GME,274547,2745
2021-01-26 06:37:19.202984192-05:00,GME,278294,2782
2021-01-26 06:43:32.315790336-05:00,GME,351647,3516
2021-01-26 06:43:56.823864576-05:00,GME,245240,2452
2021-01-26 06:45:31.744483072-05:00,GME,309874,3098
2021-01-26 07:10:29.938077184-05:00,GME,220124,2201
2021-01-26 07:12:56.088404224-05:00,GME,295910,2959
2021-01-26 07:37:27.471438848-05:00,GME,435387,4353
2021-01-26 07:39:21.217707520-05:00,GME,348058,3480
2021-01-26 07:41:06.302466816-05:00,GME,220512,2205
2021-01-26 07:46:40.451995136-05:00,GME,254779,2547
2021-01-26 07:55:07.802939648-05:00,GME,270185,2701
2021-01-26 07:56:06.525703680-05:00,GME,304324,3043
2021-01-26 08:01:12.683298816-05:00,GME,270780,2707
2021-01-26 08:05:36.695676160-05:00,GME,186066,1860
2021-01-26 08:13:24.450263552-05:00,GME,190710,1907
2021-01-26 08:21:01.081734656-05:00,GME,365788,3657
2021-01-26 08:24:25.685291008-05:00,GME,355034,3550
2021-01-26 08:42:36.300531968-05:00,GME,155699,1556
2021-01-26 08:49:37.515230208-05:00,GME,315146,3151
2021-01-26 08:55:06.009959168-05:00,GME,289716,2897
2021-01-26 09:00:59.451712256-05:00,GME,356212,3562
2021-01-26 09:09:17.790408192-05:00,GME,267215,2672
2021-01-26 09:16:24.996981760-05:00,GME,297285,2972
2021-01-26 09:17:42.172547584-05:00,GME,433380,4333
2021-01-26 09:22:17.912730880-05:00,GME,240955,2409
2021-01-26 09:25:13.500577536-05:00,GME,345795,3457
2021-01-26 09:39:27.469410560-05:00,GME,357826,3578
2021-01-26 09:43:47.299118848-05:00,GME,205522,2055
2021-01-26 09:52:35.181968640-05:00,GME,393419,3934
2021-01-26 10:01:14.390321920-05:00,GME,241114,2411
2021-01-26 10:06:04.882742272-05:00,GME,220386,2203
2021-01-26 10:07:33.811502848-05:00,GME,430966,4309
2021-01-26 10:08:08.074782720-05:00,GME,182237,1822
2021-01-26 10:23:34.489665792-05:00,GME,302571,3025
2021-01-26 10:33:09.544297984-05:00,GME,474807,4748
2021-01-26 10:48:29.507929344-05:00,GME,232346,2323
2021-01-26 10:48:43.265389824-05:00,GME,383856,3838
2021-01-26 11:00:04.253593600-05:00,GME,368267,3682
2021-01-26 11:03:39.095589376-05:00,GME,406434,4064
2021-01-26 11:11:05.436862720-05:00,GME,400347,4003
2021-01-26 11:21:31.023537152-05:00,GME,360273,3602
2021-01-26 11:24:12.498389504-05:00,GME,239226,2392
2021-01-26 11:31:34.358295552-05:00,GME,236309,2363
2021-01-26 11:32:01.607851520-05:00,GME,351690,3516
2021-01-26 11:38:04.228254208-05:00,GME,202142,2021
2021-01-26 11:42:40.611899392-05:00,GME,120353,1203
2021-01-26 11:51:05.717396480-05:00,GME,210309,2103
2021-01-26 11:59:50.742850304-05:00,GME,315407,3154
2021-01-26 12:13:58.839930112-05:00,GME,223944,2239
2021-01-26 12:22:51.617403392-05:00,GME,315360,3153
2021-01-26 12:24:23.367284992-05:00,GME,280985,2809
2021-01-26 12:28:20.365267712-05:00,GME,222178,2221
2021-01-26 12:29:25.583190784-05:00,GME,269119,2691
2021-01-26 12:32:09.231654144-05:00,GME,384796,3847
2021-01-26 12:46:56.377396224-05:00,GME,222816,2228
2021-01-26 12:55:21.192986112-05:00,GME,266577,2665
2021-01-26 13:03:32.953142784-05:00,GME,315470,3154
2021-01-26 13:07:48.144390400-05:00,GME,388617,3886
2021-01-26 13:16:05.586788864-05:00,GME,242625,2426
2021-01-26 13:56:52.232537856-05:00,GME,320493,3204
2021-01-26 14:27:55.161766400-05:00,GME,189438,1894
2021-01-26 14:29:56.544535808-05:00,GME,430114,4301
2021-01-26 14:30:17.740857856-05:00,GME,367556,3675
2021-01-26 14:41:24.380107520-05:00,GME,279705,2797
2021-01-26 14:42:15.027157760-05:00,GME,261807,2618
2021-01-26 14:49:13.866760192-05:00,GME,378708,3787
2021-01-26 14:50:56.289518336-05:00,GME,235387,2353
2021-01-26 14:51:07.076022784-05:00,GME,305259,3052
2021-01-26 14:53:23.416897024-05:00,GME,398697,3986
2021-01-26 14:53:25.247694080-05:00,GME,308564,3085
2021-01-26 14:56:57.444933120-05:00,GME,179982,1799
2021-01-26 15:16:13.938467072-05:00,GME,297742,2977
2021-01-26 15:17:36.005425664-05:00,GME,215950,2159
2021-01-26 15:40:06.164327168-05:00,GME,241261,2412
2021-01-26 15:40:49.473774336-05:00,GME,288212,2882
2021-01-26 15:51:03.198064896-05:00,GME,265415,2654
2021-01-26 15:55:21.524737024-05:00,GME,226206,2262
2021-01-26 16:07:51.301966592-05:00,GME,275564,2755
2021-01-26 16:09:48.790839040-05:00,GME,317724,3177
2021-01-26 16:21:38.034536448-05:00,GME,306997,3069
2021-01-26 16:31:54.787616512-05:00,GME,361108,3611
2021-01-26 16:37:43.488829952-05:00,GME,388541,3885
2021-01-26 16:41:30.170528768-05:00,GME,251419,2514
2021-01-26 16:46:31.548895232-05:00,GME,358821,3588
2021-01-26 16:51:47.141322240-05:00,GME,324507,3245
2021-01-26 16:52:37.564198656-05:00,GME,455379,4553
2021-01-26 16:56:49.948591872-05:00,GME,298470,2984
2021-01-26 17:10:30.900821504-05:00,GME,275239,2752
2021-01-26 17:11:53.231083008-05:00,GME,341916,3419
2021-01-26 17:23:03.415909376-05:00,GME,226761,2267
2021-01-26 17:23:12.826548480-05:00,GME,248661,2486
2021-01-26 17:24:35.089609472-05:00,GME,386817,3868
2021-01-26 17:36:31.664009472-05:00,GME,300183,3001
2021-01-26 17:38:04.806906880-05:00,GME,276763,2767
2021-01-26 17:38:06.020272896-05:00,GME,251059,2510
2021-01-26 17:39:32.005004800-05:00,GME,346314,3463
2021-01-26 17:41:15.249228288-05:00,GME,282122,2821
2021-01-26 17:42:57.356884480-05:00,GME,325972,3259
2021-01-26 17:43:49.458033408-05:00,GME,258887,2588
2021-01-26 17:44:12.754765568-05:00,GME,252808,2528
2021-01-26 17:55:30.653872640-05:00,GME,290088,2900
2021-01-26 17:57:37.948154112-05:00,GME,66859,668
2021-01-26 17:59:55.996056576-05:00,GME,366529,3665
2021-01-26 18:26:29.949074432-05:00,GME,205093,2050
2021-01-26 18:34:59.905599232-05:00,GME,189949,1899
2021-01-26 18:38:14.384902656-05:00,GME,297072,2970
2021-01-26 18:57:26.873900032-05:00,GME,280289,2802
2021-01-26 19:48:55.037552128-05:00,GME,351561,3515
2021-01-26 19:49:02.316859904-05:00,GME,409968,4099
2021-01-26 20:07:47.050368-05:00,GME,140804,1408
2021-01-26 20:11:57.575798272-05:00,GME,354908,3549
2021-01-26 20:28:46.858705920-05:00,GME,387723,3877
2021-01-26 20:36:24.817216-05:00,GME,319270,3192
2021-01-26 20:38:29.711663616-05:00,GME,282836,2828
2021-01-26 20:39:15.708647424-05:00,GME,408970,4089
2021-01-26 20:44:45.101278976-05:00,GME,277559,2775
2021-01-26 20:46:00.423886592-05:00,GME,338251,3382
2021-01-26 20:49:56.986938880-05:00,GME,370484,3704
2021-01-26 20:50:37.039971840-05:00,GME,176445,1764
2021-01-26 20:55:19.706377472-05:00,GME,321793,3217
2021-01-26 21:00:10.108614144-05:00,GME,179196,1791
2021-01-26 21:04:18.261414656-05:00,GME,278836,2788
2021-01-26 21:04:35.947919872-05:00,GME,384311,3843
2021-01-26 21:12:36.774167808-05:00,GME,309369,3093
2021-01-26 21:19:05.715750912-05:00,GME,258101,2581
2021-01-26 21:43:31.513056-05:00,GME,422884,4228
2021-01-26 21:43:48.205620992-05:00,GME,395300,3953
2021-01-26 21:47:47.930002432-05:00,GME,346189,3461
2021-01-26 21:49:43.057218816-05:00,GME,271803,2718
2021-01-26 21:52:10.855887616-05:00,GME,353087,3530
2021-01-26 21:56:19.341609984-05:00,GME,361664,3616
2021-01-26 21:59:15.427299840-05:00,GME,395237,3952
2021-01-26 22:07:28.244945408-05:00,GME,252028,2520
2021-01-26 22:18:12.227734528-05:00,GME,525172,5251
2021-01-26 22:27:49.147578112-05:00,GME,366688,3666
2021-01-26 22:32:25.848924416-05:00,GME,319216,3192
2021-01-26 22:32:27.993044736-05:00,GME,271327,2713
2021-01-26 22:43:22.199436800-05:00,GME,145272,1452
2021-01-26 22:43:58.418897664-05:00,GME,391468,3914
2021-01-26 22:54:11.767470592-05:00,GME,277056,2770
2021-01-26 23:02:42.878897152-05:00,GME,156464,1564
2021-01-26 23:18:16.963311616-05:00,GME,354587,3545
2021-01-26 23:18:48.642592-05:00,GME,323310,3233
2021-01-26 23:21:35.867900672-05:00,GME,429860,4298
2021-01-26 23:22:54.742218752-05:00,GME,354994,3549
2021-01-26 23:29:16.108163072-05:00,GME,417216,4172
2021-01-26 23:52:28.663196928-05:00,GME,147068,1470
2021-01-26 23:53:06.742213120-05:00,GME,293526,2935
2021-01-27 00:07:15.908518912-05:00,GME,441038,4410
2021-01-27 00:09:50.701425920-05:00,GME,279345,2793
2021-01-27 00:12:31.773531392-05:00,GME,370226,3702
2021-01-27 00:12:38.154604544-05:00,GME,283249,2832
2021-01-27 00:17:15.762771968-05:00,GME,276065,2760
2021-01-27 00:33:12.501416960-05:00,GME,223515,2235
2021-01-27 00:39:34.636034560-05:00,GME,345638,3456
2021-01-27 00:42:25.456400384-05:00,GME,257449,2574
2021-01-27 00:48:53.546410240-05:00,GME,196724,1967
2021-01-27 01:31:15.915040256-05:00,GME,293033,2930
2021-01-27 01:34:39.792903936-05:00,GME,392280,3922
2021-01-27 01:40:41.711361280-05:00,GME,280110,2801
2021-01-27 01:41:49.785039872-05:00,GME,265290,2652
2021-01-27 02:07:02.106640640-05:00,GME,255577,2555
2021-01-27 02:39:24.644200448-05:00,GME,251972,2519
2021-01-27 02:49:41.489405696-05:00,GME,453488,4534
2021-01-27 02:52:13.689848320-05:00,GME,378057,3780
2021-01-27 02:53:28.019456-05:00,GME,359612,3596
2021-01-27 02:56:39.795843840-05:00,GME,362416,3624
2021-01-27 03:01:33.651233792-05:00,GME,319953,3199
2021-01-27 03:12:23.611577088-05:00,GME,232202,2322
2021-01-27 03:33:00.561710080-05:00,GME,292642,2926
2021-01-27 03:35:52.449542144-05:00,GME,382151,3821
2021-01-27 03:43:37.666230016-05:00,GME,408809,4088
2021-01-27 03:44:12.061915392-05:00,GME,361743,3617
2021-01-27 03:45:40.201517824-05:00,GME,229539,2295
2021-01-27 03:52:55.905723904-05:00,GME,299265,2992
2021-01-27 03:57:07.952460032-05:00,GME,385946,3859
2021-01-27 04:10:16.658421760-05:00,GME,283812,2838
2021-01-27 04:11:23.088531712-05:00,GME,233032,2330
2021-01-27 04:14:49.366320384-05:00,GME,300973,3009
2021-01-27 04:17:24.606202624-05:00,GME,2065506,20655
2021-01-27 04:36:58.517439488-05:00,GME,351671,3516
2021-01-27 04:38:25.152745472-05:00,GME,367401,3674
2021-01-27 04:41:46.271382528-05:00,GME,90014,900
2021-01-27 04:46:15.114662912-05:00,GME,340774,3407
2021-01-27 04:47:33.862173184-05:00,GME,356607,3566
2021-01-27 04:51:08.277759744-05:00,GME,413522,4135
2021-01-27 04:54:16.695190016-05:00,GME,282426,2824
2021-01-27 04:56:09.814745344-05:00,GME,341548,3415
2021-01-27 04:56:31.684985344-05:00,GME,286539,2865
2021-01-27 04:57:05.598145280-05:00,GME,472729,4727
2021-01-27 05:00:00.150848-05:00,GME,341655,3416
2021-01-27 05:09:34.437949440-05:00,GME,397908,3979
2021-01-27 05:12:33.455983360-05:00,GME,224100,2241
2021-01-27 05:14:27.625646848-05:00,GME,449488,4494
2021-01-27 05:43:17.832195072-05:00,GME,311363,3113
2021-01-27 05:47:36.581691648-05:00,GME,249052,2490
2021-01-27 05:54:04.083428352-05:00,GME,236347,2363
2021-01-27 06:08:10.631174400-05:00,GME,300088,3000
2021-01-27 06:29:19.003031552-05:00,GME,269949,2699
2021-01-27 07:01:26.513809408-05:00,GME,389994,3899
2021-01-27 07:06:32.672350208-05:00,GME,202000,2020
2021-01-27 07:37:23.204430336-05:00,GME,56427,564
2021-01-27 07:45:29.959391232-05:00,GME,376987,3769
2021-01-27 07:59:04.927163648-05:00,GME,210565,2105
2021-01-27 08:14:39.466583040-05:00,GME,284337,2843
2021-01-27 08:20:33.698425856-05:00,GME,276209,2762
2021-01-27 08:25:14.854071040-05:00,GME,241683,2416
2021-01-27 08:31:41.639115776-05:00,GME,307151,3071
2021-01-27 08:34:57.963348736-05:00,GME,316055,3160
2021-01-27 08:35:37.056744448-05:00,GME,275584,2755
2021-01-27 08:48:03.068455936-05:00,GME,218593,2185
2021-01-27 09:29:41.418516736-05:00,GME,298639,2986
2021-01-27 09:43:50.446481152-05:00,GME,408276,4082
2021-01-27 09:51:03.524455168-05:00,GME,329231,3292
2021-01-27 10:08:53.366493184-05:00,GME,311910,3119
2021-01-27 10:13:04.893769472-05:00,GME,364445,3644
2021-01-27 10:26:41.280283136-05:00,GME,249532,2495
2021-01-27 10:27:45.819587584-05:00,GME,468903,4689
2021-01-27 10:32:07.489578752-05:00,GME,311754,3117
2021-01-27 10:36:40.662302720-05:00,GME,247329,2473
2021-01-27 10:38:47.643270656-05:00,GME,311046,3110
2021-01-27 10:44:05.417514752-05:00,GME,311956,3119
2021-01-27 10:50:27.424664576-05:00,GME,191036,1910
2021-01-27 10:53:32.923424512-05:00,GME,316757,3167
2021-01-27 11:03:43.146383104-05:00,GME,222216,2222
2021-01-27 11:12:43.217521920-05:00,GME,256832,2568
2021-01-27 11:15:24.747843328-05:00,GME,234607,2346
2021-01-27 11:31:34.657444352-05:00,GME,172788,1727
2021-01-27 11:37:05.389351168-05:00,GME,412160,4121
2021-01-27 11:43:22.407038208-05:00,GME,277303,2773
2021-01-27 11:46:34.778605824-05:00,GME,259151,2591
2021-01-27 11:50:23.599512832-05:00,GME,235684,2356
2021-01-27 11:52:43.654768896-05:00,GME,243095,2430
2021-01-27 11:53:42.541966848-05:00,GME,316853,3168
2021-01-27 11:57:53.433495552-05:00,GME,369074,3690
2021-01-27 12:03:42.250050560-05:00,GME,332385,3323
2021-01-27 12:13:16.460577536-05:00,GME,337810,3378
2021-01-27 12:15:33.548622848-05:00,GME,258670,2586
2021-01-27 12:18:41.232976128-05:00,GME,278028,2780
2021-01-27 12:24:01.934582784-05:00,GME,382532,3825
2021-01-27 12:35:52.623142912-05:00,GME,327119,3271
2021-01-27 12:36:00.997873920-05:00,GME,251909,2519
2021-01-27 12:36:11.977128960-05:00,GME,250530,2505
2021-01-27 12:37:52.031900160-05:00,GME,343305,3433
2021-01-27 12:43:24.893731584-05:00,GME,263218,2632
2021-01-27 12:49:33.322921472-05:00,GME,334577,3345
2021-01-27 13:01:32.680066304-05:00,GME,430939,4309
2021-01-27 13:18:27.651934208-05:00,GME,281206,2812
2021-01-27 13:25:36.341529088-05:00,GME,134028,1340
2021-01-27 13:31:11.504597760-05:00,GME,330989,3309
2021-01-27 13:39:30.335125504-05:00,GME,482066,4820
2021-01-27 13:40:01.573212416-05:00,GME,78094,780
2021-01-27 13:53:11.366756096-05:00,GME,376474,3764
2021-01-27 13:55:43.839313152-05:00,GME,231809,2318
2021-01-27 13:56:21.022349824-05:00,GME,375744,3757
2021-01-27 13:59:43.370157312-05:00,GME,201405,2014
2021-01-27 14:01:47.253655296-05:00,GME,209754,2097
2021-01-27 14:20:17.186262784-05:00,GME,322780,3227
2021-01-27 14:21:20.133370112-05:00,GME,219724,2197
2021-01-27 14:24:09.390351104-05:00,GME,367342,3673
2021-01-27 14:40:33.323643648-05:00,GME,272969,2729
2021-01-27 14:42:24.705677312-05:00,GME,291210,2912
2021-01-27 14:45:55.875438592-05:00,GME,257684,2576
2021-01-27 15:00:33.608039680-05:00,GME,404207,4042
2021-01-27 15:06:25.992554752-05:00,GME,378227,3782
2021-01-27 15:15:46.767545856-05:00,GME,346542,3465
2021-01-27 15:21:26.486790912-05:00,GME,380178,3801
2021-01-27 15:40:11.381578752-05:00,GME,331509,3315
2021-01-27 15:40:42.024199168-05:00,GME,283306,2833
2021-01-27 15:42:35.265531136-05:00,GME,352432,3524
2021-01-27 15:43:36.233527552-05:00,GME,410174,4101
2021-01-27 15:47:41.650258944-05:00,GME,156468,1564
2021-01-27 15:49:50.507649024-05:00,GME,149576,1495
2021-01-27 16:01:39.095259904-05:00,GME,255752,2557
2021-01-27 16:04:48.766463232-05:00,GME,215277,2152
2021-01-27 16:19:30.366165504-05:00,GME,325679,3256
2021-01-27 16:39:01.842944768-05:00,GME,201081,2010
2021-01-27 16:47:25.814145024-05:00,GME,252186,2521
2021-01-27 16:49:25.582172160-05:00,GME,337640,3376
2021-01-27 16:49:33.308160-05:00,GME,413640,4136
2021-01-27 16:53:50.926177024-05:00,GME,261361,2613
2021-01-27 17:13:23.562533120-05:00,GME,344157,3441
2021-01-27 17:38:17.840302336-05:00,GME,339484,3394
2021-01-27 17:40:00.509158656-05:00,GME,334025,3340
2021-01-27 17:42:12.797806848-05:00,GME,181791,1817
2021-01-27 17:53:28.423895808-05:00,GME,257428,2574
2021-01-27 18:03:32.807351296-05:00,GME,225738,2257
2021-01-27 18:06:39.992366080-05:00,GME,100974,1009
2021-01-27 18:10:02.498520576-05:00,GME,445072,4450
2021-01-27 18:16:10.832205824-05:00,GME,83648,836
2021-01-27 18:17:15.981477632-05:00,GME,261373,2613
2021-01-27 18:18:49.819720960-05:00,GME,413970,4139
2021-01-27 18:20:32.612479232-05:00,GME,419602,4196
2021-01-27 18:38:23.554319360-05:00,GME,174830,1748
2021-01-27 18:41:59.001247232-05:00,GME,388297,3882
2021-01-27 18:51:01.306375168-05:00,GME,291418,2914
2021-01-27 18:57:49.735053056-05:00,GME,435954,4359
2021-01-27 19:03:36.158873088-05:00,GME,361712,3617
2021-01-27 19:14:24.363742208-05:00,GME,279359,2793
2021-01-27 19:14:38.714818304-05:00,GME,433829,4338
2021-01-27 19:15:18.063463936-05:00,GME,335333,3353
2021-01-27 19:45:08.850973696-05:00,GME,360574,3605
2021-01-27 20:03:45.347612416-05:00,GME,333742,3337
2021-01-27 20:19:13.046138880-05:00,GME,204995,2049
2021-01-27 20:22:37.029494272-05:00,GME,322403,3224
2021-01-27 20:32:44.211703808-05:00,GME,327705,3277
2021-01-27 20:44:03.667027968-05:00,GME,368766,3687
